Customer_ID,Name,Age,Occupation,Monthly_Income,Gold_Weight_g,Gold_Purity,Market_Value_INR,LTV_Ratio,Loan_Amount_INR,Tenure_Months,Past_Defaults,Default_Status
CUST-1255,Lucky Chand,24,Farmer,71261,73.77,18,470283.75,66.9042706,314639.91,6,2,1
CUST-1256,Hema Sankaran,45,Salaried,101565,133,20,941706.5,88.71433849,835428.69,3,2,1
CUST-1257,Frado Shankar,22,Professional,141784,122.72,20,868918.96,68.0958349,591697.62,9,2,0
CUST-1258,Vamakshi Khosla,60,Daily Wage,36491,195.14,18,1244017.5,72.2257749,898501.28,3,0,0
CUST-1259,Warinder Date,61,Farmer,38595,76.77,18,489408.75,83.3312621,407830.49,3,2,1
CUST-1260,Aarnav Upadhyay,37,Professional,40459,137.24,24,1166540,61.22630683,714229.36,12,2,0
CUST-1261,Lakshit Tara,47,Salaried,51735,65.98,20,467171.39,89.96676354,420298.98,6,0,0
CUST-1262,Ekbal Bhargava,36,Small Business,133631,117.54,20,832241.97,80.28198288,668140.36,24,0,0
CUST-1263,Ira Bhatnagar,58,Professional,108245,188.14,24,1599190,64.35816683,1029209.37,9,3,1
CUST-1264,Hredhaan Deol,29,Farmer,138333,74.48,20,527355.64,63.07231907,332615.43,12,0,0
CUST-1265,Zinal Oommen,31,Daily Wage,84763,105.37,20,746072.28,88.0725441,657084.84,3,1,0
CUST-1266,Yahvi Thakur,24,Salaried,139165,112.17,22,873355.62,84.49460224,737938.36,6,0,0
CUST-1267,Darpan Agate,26,Professional,48980,180.53,20,1278242.67,68.80347028,879475.32,12,3,1
CUST-1268,Vansha Soni,44,Professional,19551,24.5,22,190757,67.86715829,129461.36,6,0,0
CUST-1269,Arya Bumb,51,Daily Wage,102345,60.56,18,386070,80.88499714,312272.71,3,2,1
CUST-1270,Leena Kakar,60,Salaried,122358,31.15,22,242533.9,72.75635036,176458.81,24,3,1
CUST-1271,Tamanna Basak,61,Farmer,29374,29.06,22,226261.16,60.640097,137204.99,6,2,1
CUST-1272,Bhavika Kala,58,Professional,145484,172.91,20,1224289.25,89.51935235,1095975.81,12,2,1
CUST-1273,Rachana Munshi,59,Farmer,127969,17.75,22,138201.5,87.4305702,120830.36,6,2,1
CUST-1274,Leela Sarin,41,Small Business,57758,178.9,20,1266701.45,76.4835917,968818.77,9,1,0
CUST-1275,Yashawini Sunder,40,Small Business,85340,194.07,18,1237196.25,86.06695983,1064817.2,24,3,1
CUST-1276,Hemang Nadkarni,69,Small Business,68348,95.21,20,674134.41,62.14780775,418959.76,24,0,0
CUST-1277,Anusha Randhawa,51,Small Business,53232,139.4,22,1085368.4,70.17889776,761699.58,9,1,0
CUST-1278,Rehaan Butala,49,Daily Wage,136084,185.25,20,1311662.62,60.60545681,794939.12,9,0,0
CUST-1279,Guneet Bhat,67,Small Business,107374,74.55,18,475256.25,60.91998093,289526.02,9,0,0
CUST-1280,Hardik Bedi,44,Small Business,51633,143.39,24,1218815,88.29095637,1076103.42,3,2,1
CUST-1281,Fiyaz Sinha,39,Small Business,134271,118.17,24,1004445,67.91007803,682119.38,3,0,0
CUST-1282,Ijaya Gandhi,52,Small Business,86811,14.68,18,93585,79.13040218,74054.19,24,2,0
CUST-1283,Yasti Soman,42,Farmer,139453,43.34,18,276292.5,75.82348605,209494.61,12,3,1
CUST-1284,Chandran Manne,38,Professional,42685,160.59,18,1023761.25,82.6358767,845994.08,6,1,0
CUST-1285,Zaid Khalsa,52,Farmer,19710,64.52,22,502352.72,82.89550387,416427.82,6,3,1
CUST-1286,Adya Date,69,Small Business,122333,58.76,20,416050.18,76.07047445,316491.35,12,3,1
CUST-1287,Indira Kata,54,Daily Wage,36025,166.49,22,1296291.14,89.39615322,1158834.41,24,1,1
CUST-1288,Ijaya Roy,57,Small Business,139384,94.88,20,671797.84,72.5798143,487589.62,9,2,0
CUST-1289,Mason Seshadri,34,Small Business,51300,5.73,24,48705,60.5432621,29487.6,24,3,1
CUST-1290,Champak Mander,45,Professional,38805,30.78,18,196222.5,88.53419698,173724.01,12,1,0
CUST-1291,Hema Kale,53,Farmer,140171,81.27,20,575432.23,65.51032213,376967.51,24,3,1
CUST-1292,Triya Suresh,61,Farmer,25946,46.18,22,359557.48,81.52569755,293131.74,3,0,0
CUST-1293,Manya Nadig,26,Salaried,136657,182.03,18,1160441.25,78.17351487,907157.71,3,3,1
CUST-1294,Ishani Dey,22,Small Business,135577,98.49,22,766843.14,60.42943368,463398.97,9,3,1
CUST-1295,Anay Parekh,67,Farmer,60129,16.51,22,128546.86,63.07773788,81084.45,24,0,0
CUST-1296,Lekha Comar,56,Small Business,38050,101.76,20,720511.68,73.97780046,533018.69,6,3,1
CUST-1297,Naveen Choudhary,48,Small Business,120749,152.04,24,1292340,72.71803531,939764.26,12,2,0
CUST-1298,Vedant Peri,32,Farmer,126887,162,22,1261332,89.86172733,1133454.72,6,0,0
CUST-1299,Meera Dora,50,Salaried,89920,124.52,20,881663.86,69.93560923,616596.99,9,3,1
CUST-1300,Girik Srivastava,53,Small Business,76986,148.83,18,948791.25,64.32639439,610323.2,6,1,0
CUST-1301,Varsha Basu,30,Salaried,16783,19.62,22,152761.32,76.99764502,117622.62,6,2,1
CUST-1302,Saumya Salvi,43,Small Business,34920,15.75,18,100406.25,68.54299081,68821.45,9,1,0
CUST-1303,Anirudh Chaudhari,54,Small Business,148970,168.77,24,1434545,64.12547395,919908.78,3,3,0
CUST-1304,Prisha Sunder,22,Daily Wage,58313,40.51,20,286831.05,72.09398734,206787.94,3,0,0
CUST-1305,Tamanna Dhar,42,Small Business,64118,135.23,18,862091.25,87.45666751,753956.28,12,0,0
CUST-1306,Nidhi Merchant,68,Salaried,99034,73.29,24,622965,75.04886146,467528.14,3,2,0
CUST-1307,Rehaan Talwar,22,Salaried,123975,31.63,18,201641.25,86.32195384,174060.67,24,2,1
CUST-1308,Vincent Lad,59,Professional,15385,77.09,24,655265,68.4186291,448323.33,6,2,1
CUST-1309,Ladli Sami,31,Farmer,101454,85.65,22,666870.9,77.81589113,518931.53,6,0,0
CUST-1310,Rajata Gala,62,Salaried,68860,50.68,20,358839.74,76.82132223,275665.43,6,1,0
CUST-1311,Onveer Vasa,21,Daily Wage,45479,101.62,22,791213.32,78.17522354,618532.78,9,2,1
CUST-1312,Vasatika Upadhyay,36,Farmer,142768,11.08,20,78451.94,84.7024856,66450.74,9,0,0
CUST-1313,Isaiah Nair,42,Salaried,36462,158.37,22,1233068.82,73.40825865,905174.35,6,2,1
CUST-1314,Vedhika Sunder,24,Professional,81684,190.32,24,1617720,62.55088819,1011898.23,12,2,1
CUST-1315,Tejas Bhatnagar,61,Small Business,16194,8.94,20,63299.67,89.68094406,56767.74,6,1,0
CUST-1316,Adya Sridhar,54,Professional,18265,169.91,20,1203047.75,62.75132862,754928.45,12,3,1
CUST-1317,Jacob Pal,55,Daily Wage,21243,174.66,22,1359902.76,70.45192609,958077.69,9,3,1
CUST-1318,Eshana Madan,23,Farmer,31420,67.3,20,476517.65,65.45352586,311897.6,3,0,0
CUST-1319,Neha Dhar,58,Salaried,138322,68.73,18,438153.75,68.00625956,297971.98,3,3,1
CUST-1320,Ekantika Ray,70,Daily Wage,142084,179.03,18,1141316.25,82.59768829,942700.84,12,3,1
CUST-1321,Tara Gandhi,21,Daily Wage,91146,83.41,20,590584.51,62.82042136,371007.68,9,0,0
CUST-1322,Nimrat Choudhary,55,Small Business,55837,100.39,22,781636.54,66.01426696,515991.63,9,0,0
CUST-1323,Siddharth Balan,58,Small Business,132943,26.33,24,223805,80.55711743,180290.86,12,3,1
CUST-1324,Dhriti Lalla,59,Professional,18439,171.39,24,1456815,83.36402353,1214459.6,24,2,1
CUST-1325,Ubika Chadha,42,Farmer,104453,40.07,20,283715.64,82.26692669,233404.14,3,2,1
CUST-1326,Yuvraj Badal,29,Salaried,35113,101.57,24,863345,72.69935429,627646.24,9,1,0
CUST-1327,Simon Sharma,57,Small Business,64933,191.28,20,1354358.04,72.11689926,976721.02,9,1,0
CUST-1328,Arunima Sood,36,Professional,144791,86.11,22,670452.46,72.79316678,488043.58,12,1,0
CUST-1329,Anamika Tara,57,Farmer,59361,86.74,20,614162.57,66.69264494,409601.26,24,2,1
CUST-1330,Janya Dutta,23,Salaried,48923,72.24,24,614040,80.96030883,497128.68,6,3,1
CUST-1331,Vyanjana Bajaj,67,Small Business,26273,23.36,20,165400.48,77.77755417,128644.45,9,1,0
CUST-1332,Gagan Jain,46,Professional,114495,176.9,22,1377343.4,63.50897826,874736.72,3,1,0
CUST-1333,William Krishnan,31,Daily Wage,55302,8.85,20,62662.42,76.31535149,47821.05,9,0,0
CUST-1334,Mohammed Gour,36,Daily Wage,78595,131.13,18,835953.75,89.96291617,752048.37,6,1,0
CUST-1335,Ubika Kunda,32,Professional,33512,125.87,20,891222.53,82.16717719,732292.4,12,0,0
CUST-1336,Deepa Wali,52,Salaried,31800,36.86,20,260987.23,60.90722379,158960.08,3,0,0
CUST-1337,Gautam Keer,59,Daily Wage,69597,19.85,24,168725,63.45378848,107062.4,3,2,0
CUST-1338,Timothy Sandhu,64,Small Business,119731,189.55,24,1611175,88.6833353,1428843.73,12,0,0
CUST-1339,Krish Bains,67,Small Business,65546,11.84,20,83833.12,66.16512031,55468.28,24,1,0
CUST-1340,Bina Khanna,51,Small Business,137777,107.6,22,837773.6,80.56318673,674937.11,9,3,1
CUST-1341,Frado Kohli,62,Farmer,36393,51.37,22,399966.82,63.46568209,253841.67,3,0,0
CUST-1342,Dev Nath,62,Farmer,145077,183.23,18,1168091.25,77.02242399,899692.2,6,3,1
CUST-1343,Yachana Rastogi,33,Small Business,46698,114.15,22,888771.9,66.62024839,592102.05,24,2,0
CUST-1344,Triveni Merchant,59,Daily Wage,102000,125.65,20,889664.82,65.20487527,580104.84,6,3,1
CUST-1345,Aahana Bose,23,Small Business,108966,49.35,22,384239.1,63.57060033,244263.1,3,2,0
CUST-1346,Gabriel Behl,58,Daily Wage,34535,102.17,24,868445,74.14067497,643870.98,24,2,1
CUST-1347,Udarsh Brar,42,Small Business,92697,131.77,20,932997.48,66.02279996,615991.06,12,2,0
CUST-1348,Anay Sama,70,Professional,75342,151.52,22,1179734.72,84.17291082,993017.05,24,1,1
CUST-1349,Varenya Bhatia,53,Farmer,149740,153.05,20,1083670.52,66.12710429,716599.93,3,2,0
CUST-1350,Mahika Khurana,36,Salaried,40194,139.62,24,1186770,89.38855559,1060836.56,3,2,1
CUST-1351,Ranbir Bala,53,Small Business,127959,147.69,18,941523.75,67.58053352,636286.77,12,2,1
CUST-1352,Rayaan Taneja,61,Small Business,79365,79.63,20,563820.21,86.66563246,488638.35,9,1,1
CUST-1353,Sanaya Iyer,47,Small Business,73189,57.97,18,369558.75,67.43664976,249218.04,12,2,1
CUST-1354,Eta Pall,49,Professional,89877,32.76,22,255069.36,79.53596653,202871.88,6,3,1
CUST-1355,Zehaan Desai,66,Small Business,81044,142.59,20,1009608.49,62.60633989,632078.92,3,0,0
CUST-1356,Yoshita Trivedi,43,Professional,58774,29.23,18,186341.25,67.57285122,125916.1,24,0,0
CUST-1357,Balhaar Kalita,61,Professional,101785,56.52,24,480420,84.0802957,403938.56,24,1,0
CUST-1358,Diya Sankar,54,Professional,140422,109.98,20,778713.39,87.41119708,680682.7,24,0,0
CUST-1359,Charan Wali,55,Daily Wage,108155,189.43,20,1341259.11,68.06892773,912980.69,9,1,0
CUST-1360,Yagnesh Gandhi,22,Farmer,59431,30.27,20,214326.73,80.09864903,171672.82,9,2,1
CUST-1361,Neel Chander,23,Professional,96023,101.65,22,791446.9,69.49187318,549991.28,12,2,0
CUST-1362,Mohammed Apte,67,Professional,55678,53.33,20,377603.07,61.98396769,234053.36,9,2,1
CUST-1363,Tarak Rattan,54,Salaried,75079,179,22,1393694,71.85835818,1001485.63,12,0,0
CUST-1364,Deepa Sahni,65,Professional,24006,117.97,22,918514.42,67.32436289,618383.98,9,0,0
CUST-1365,Oeshi Sha,38,Daily Wage,24982,43.63,20,308922.21,73.61327938,227407.77,24,0,0
CUST-1366,Sathvik Panchal,52,Small Business,76331,131.59,22,1024559.74,76.56509327,784455.12,6,3,1
CUST-1367,Laban Acharya,25,Small Business,100442,129.24,24,1098540,68.17826908,748965.56,3,0,0
CUST-1368,Divya Borde,27,Farmer,105445,198.66,20,1406612.13,85.20159154,1198455.92,9,1,1
CUST-1369,Irya Keer,32,Professional,39239,25.88,24,219980,73.33206541,161315.88,24,3,1
CUST-1370,Bakhshi Doshi,48,Small Business,50107,110.36,20,781403.98,60.43206829,472218.59,9,2,1
CUST-1371,Rayaan Handa,42,Salaried,110671,14.65,22,114064.9,81.63836485,93120.72,12,0,0
CUST-1372,Gunbir Sangha,22,Small Business,149690,164.35,20,1163680.18,77.62632079,903322.11,3,0,0
CUST-1373,Diya Agate,41,Small Business,102001,76.98,18,490747.5,60.10163287,294947.26,3,2,0
CUST-1374,Forum Hayre,63,Farmer,103424,169.66,20,1201277.63,82.61094583,992386.81,9,0,0
CUST-1375,Yauvani Pandit,35,Farmer,20328,190.83,24,1622055,67.41351001,1093484.21,24,0,0
CUST-1376,Vinaya Yadav,65,Salaried,47576,129.92,18,828240,84.4069283,699091.94,3,1,0
CUST-1377,Dakshesh Sehgal,35,Farmer,27163,64.47,20,456479.83,75.59093471,345057.37,3,2,1
CUST-1378,Nathaniel Dhaliwal,24,Professional,132876,171.16,22,1332651.76,80.26767809,1069688.62,12,3,1
CUST-1379,Qasim Mishra,60,Daily Wage,146910,72.81,22,566898.66,86.57007241,490764.58,3,2,0
CUST-1380,Ojas Sridhar,28,Daily Wage,98671,172.46,24,1465910,73.45094415,1076724.74,12,3,1
CUST-1381,Mekhala Tella,62,Small Business,25666,31.61,20,223814.6,62.34533527,139537.96,9,3,1
CUST-1382,Yutika Sarna,70,Small Business,145432,192.73,20,1364624.76,63.35893599,864611.73,24,2,0
CUST-1383,Chaitaly Arora,30,Salaried,70105,37.83,22,294544.38,79.9447023,235472.63,12,1,0
CUST-1384,Timothy Yogi,44,Farmer,84145,102.22,18,651652.5,79.79207433,519967.05,24,1,0
CUST-1385,Laban Balan,47,Salaried,67966,184.79,18,1178036.25,69.25578585,815858.26,12,0,0
CUST-1386,Libni Butala,63,Farmer,67192,58.79,24,499715,87.00633116,434783.69,24,3,1
CUST-1387,Meghana Ahluwalia,70,Farmer,38917,185.95,22,1447806.7,69.51175839,1006395.9,12,0,0
CUST-1388,Janya Ravel,35,Salaried,51612,41.45,20,293486.72,79.22380014,232511.33,9,2,1
CUST-1389,Odika Mital,44,Daily Wage,69075,61.6,18,392700,86.65644611,340299.86,3,2,1
CUST-1390,Pahal Lata,29,Small Business,51278,146.48,18,933810,81.51185728,761165.87,3,0,0
CUST-1391,Oeshi Behl,31,Professional,79845,199.63,18,1272641.25,87.79346568,1117295.86,6,2,1
CUST-1392,Yahvi Chowdhury,28,Small Business,139247,79.88,22,621945.68,79.07199199,491784.84,9,0,0
CUST-1393,Oscar Malhotra,56,Daily Wage,131533,59.18,24,503030,69.92836739,351760.67,12,3,1
CUST-1394,Tarak Wagle,55,Daily Wage,27187,190.65,22,1484400.9,77.17601993,1145601.53,9,2,1
CUST-1395,Owen Dugar,60,Salaried,98549,182.32,18,1162290,81.11269391,942764.73,9,1,0
CUST-1396,Ganga Grover,39,Salaried,98574,58.56,18,373320,61.313232,228894.56,24,1,0
CUST-1397,Sarthak Tailor,50,Salaried,135443,62.89,18,400923.75,79.82254396,320027.54,3,0,0
CUST-1398,Advaith Bajwa,25,Farmer,56608,20.44,24,173740,68.25498695,118586.21,12,3,1
CUST-1399,Rachana Prabhakar,25,Farmer,41895,106.15,22,826483.9,65.80777232,543890.64,3,1,0
CUST-1400,Pranit Borra,49,Daily Wage,71116,19.76,18,125970,84.74300503,106750.76,6,2,1
CUST-1401,Anusha Oak,69,Farmer,75220,57.37,24,487645,82.68199957,403194.64,9,3,1
CUST-1402,Champak Desai,50,Daily Wage,87031,30.07,24,255595,78.03934459,199464.66,9,2,1
CUST-1403,Kashvi Gade,53,Small Business,126358,185.8,24,1579300,88.42590581,1396510.33,12,2,1
CUST-1404,Rachana Baria,35,Professional,72424,19.59,20,138706.99,75.76751285,105094.84,12,3,1
CUST-1405,Vrinda Shroff,58,Professional,37202,60.26,22,469184.36,82.09801176,385191.03,12,2,1
CUST-1406,Neha Dixit,66,Salaried,103818,99.32,22,773305.52,78.43037209,606506.4,9,0,0
CUST-1407,Kai Butala,36,Professional,53089,175.01,20,1239158.3,64.16464159,795101.48,6,0,0
CUST-1408,Guneet Vala,46,Daily Wage,40144,131.03,20,927757.91,77.25275819,716718.57,12,3,1
CUST-1409,Laban Bora,30,Daily Wage,118131,196.86,18,1254982.5,62.72400968,787175.34,3,1,0
CUST-1410,Jack Ahuja,53,Salaried,138958,6.25,24,53125,87.90522763,46699.65,24,3,1
CUST-1411,Vyanjana Nazareth,53,Salaried,119074,106.49,24,905165,76.58793797,693247.21,6,1,0
CUST-1412,Nidhi Sridhar,58,Professional,111485,181.04,22,1409577.44,66.42817912,936356.63,24,1,0
CUST-1413,Omaja Chana,33,Small Business,27384,168.42,22,1311318.12,67.37363904,883482.74,12,3,1
CUST-1414,Urishilla Anand,25,Farmer,34137,39.52,20,279821.36,80.66929175,225729.91,12,1,0
CUST-1415,Finn Mitra,29,Farmer,132518,113,24,960500,71.19234589,683802.48,6,2,1
CUST-1416,Fitan Nazareth,32,Professional,58046,88.13,18,561828.75,62.9562424,353706.27,24,3,1
CUST-1417,Radhika Anne,49,Daily Wage,100514,191.67,22,1492342.62,82.66956409,1233713.14,9,3,1
CUST-1418,Rachana Arora,48,Small Business,99487,17.1,22,133140.6,74.52720438,99225.97,24,1,0
CUST-1419,Dakshesh Gandhi,29,Salaried,32887,49.97,18,318558.75,66.3974065,211514.75,24,3,1
CUST-1420,Aarini Dubey,52,Farmer,44084,190.99,22,1487048.14,89.10791824,1325077.64,12,3,1
CUST-1421,Unnati Raj,22,Farmer,69832,167.27,18,1066346.25,60.97281041,650181.28,24,1,0
CUST-1422,Krisha Johal,38,Salaried,71150,138.39,24,1176315,81.27050555,955997.15,6,0,0
CUST-1423,Amrita Deol,51,Salaried,38731,192.31,20,1361650.95,74.37553272,1012735.15,3,3,1
CUST-1424,Chakradhar Venkataraman,25,Small Business,85249,11.58,18,73822.5,80.83076608,59671.29,6,3,1
CUST-1425,Ekantika Warrior,34,Farmer,133612,116.24,22,905044.64,81.50996587,737701.58,24,2,0
CUST-1426,Vidhi Kant,51,Professional,82993,33.58,24,285430,89.22047479,254662,9,3,1
CUST-1427,Yochana Dada,64,Daily Wage,85608,40.64,20,287751.52,89.04001563,256214,9,3,1
CUST-1428,Oscar Subramaniam,36,Salaried,37277,184.23,20,1304440.51,64.77913945,845005.34,6,1,0
CUST-1429,Nandini Barad,23,Small Business,143315,161.24,24,1370540,86.84043621,1190182.91,24,1,0
CUST-1430,Advay Chandran,46,Farmer,78570,45.87,18,292421.25,70.28889199,205539.66,6,0,0
CUST-1431,Yashasvi Munshi,47,Daily Wage,144925,109.66,18,699082.5,81.49486104,569716.31,12,0,0
CUST-1432,Tanish Nath,59,Small Business,93939,169.9,22,1322841.4,71.97301517,952088.84,3,3,1
CUST-1433,Rajeshri Mangat,68,Salaried,58685,127.02,18,809752.5,68.12146372,551615.26,9,1,0
CUST-1434,Utkarsh Grover,37,Professional,97883,181.9,20,1287942.95,72.61891782,935290.23,9,0,0
CUST-1435,Omkaar Soni,42,Daily Wage,66021,119.62,20,846969.41,72.89401084,617389.97,3,1,0
CUST-1436,Jyoti Chand,35,Farmer,32487,138.1,22,1075246.6,73.49823104,790287.23,24,1,1
CUST-1437,Banjeet Mistry,24,Professional,85090,21.72,20,153788.46,64.34408973,98953.78,9,3,1
CUST-1438,Anjali Barad,46,Professional,88122,183.77,18,1171533.75,82.61571364,967870.97,24,3,1
CUST-1439,Janya Purohit,70,Professional,111596,167.37,18,1066983.75,84.661977,903329.54,6,3,1
CUST-1440,Rayaan Arora,63,Daily Wage,23848,108.63,18,692516.25,81.73693855,566041.58,3,2,1
CUST-1441,Veer Gandhi,50,Farmer,124055,114.34,18,728917.5,65.39671338,476688.09,12,1,0
CUST-1442,Vamakshi Thakkar,67,Small Business,23075,27.45,20,194359.73,72.50239508,140915.46,6,1,0
CUST-1443,Lila Jaggi,36,Farmer,28321,150.27,22,1170002.22,68.3429498,799614.03,6,3,1
CUST-1444,Orinder Contractor,34,Small Business,105708,87.47,22,681041.42,76.16980707,518747.94,24,1,0
CUST-1445,Nimrat Khanna,21,Professional,36517,64.69,22,503676.34,84.45586001,425384.18,6,1,0
CUST-1446,Rushil Pillay,55,Daily Wage,24986,43.41,24,368985,66.15249965,244092.8,12,2,1
CUST-1447,Vanya Nayar,65,Farmer,100404,66.79,20,472906.59,65.90816404,311684.05,12,1,0
CUST-1448,Chaaya Bahl,57,Small Business,68728,7.1,22,55280.6,77.54923347,42869.68,24,3,1
CUST-1449,Vansha Trivedi,27,Salaried,134062,30.74,22,239341.64,64.3938225,154121.23,3,2,0
CUST-1450,Ijaya Chada,70,Salaried,68714,118.22,20,837056.71,86.67437465,725513.67,12,3,1
CUST-1451,Hemangini Keer,48,Small Business,33557,140.1,20,991978.05,63.06751849,625615.94,6,3,1
CUST-1452,Vritti Vig,61,Farmer,41327,78.32,24,665720,78.82747306,524770.25,9,1,0
CUST-1453,Isha More,57,Salaried,22337,167.75,24,1425875,78.51091893,1119467.57,6,0,0
CUST-1454,Abhiram Kata,31,Salaried,116744,134.29,22,1045581.94,89.70960732,937987.45,24,3,1
CUST-1455,Agastya Dhillon,45,Salaried,120317,25.9,20,183384.95,72.73088598,133377.5,24,0,0
CUST-1456,Udarsh Rastogi,37,Small Business,126653,66.91,18,426551.25,86.72152098,369911.73,24,1,0
CUST-1457,Adweta Nayar,59,Professional,125904,96.18,18,613147.5,82.1547951,503730.07,12,0,0
CUST-1458,Edhitha Joshi,26,Farmer,16743,51.27,20,363017.23,60.12321611,218257.63,6,1,0
CUST-1459,Falak Munshi,22,Farmer,124072,54.75,20,387657.38,80.13584595,310652.52,9,1,0
CUST-1460,Deepa Madan,30,Salaried,87220,161.1,22,1254324.6,81.52478086,1022585.38,9,3,1
CUST-1461,Chavvi Swamy,38,Farmer,116449,61.33,18,390978.75,85.93203411,335975.99,3,1,0
CUST-1462,Kamya Baral,22,Farmer,145028,166.22,20,1176920.71,79.70615313,938078.22,12,3,1
CUST-1463,Daksh Ramakrishnan,28,Daily Wage,46833,118.23,20,837127.52,82.85204854,693577.3,6,0,0
CUST-1464,Arya Rege,28,Salaried,52251,148.52,18,946815,85.56997786,810189.39,6,3,1
CUST-1465,David Agarwal,58,Salaried,141645,57.84,24,491640,61.41368751,301934.25,3,3,1
CUST-1466,Umang Peri,44,Professional,33150,122.37,24,1040145,65.44841359,680758.4,9,1,0
CUST-1467,Caleb Devi,42,Small Business,125591,177.76,24,1510960,81.30393672,1228469.96,3,0,0
CUST-1468,Wishi Rout,66,Salaried,109309,184.34,20,1305219.37,62.33763735,813642.92,3,2,1
CUST-1469,Peter Chowdhury,32,Daily Wage,136764,54.39,18,346736.25,77.44571542,268532.37,12,1,0
CUST-1470,Krishna Sha,40,Daily Wage,114131,149.02,18,950002.5,85.20588506,809458.04,12,2,1
CUST-1471,Utkarsh Ratti,70,Professional,128401,30.69,18,195648.75,62.15270581,121600.99,24,2,0
CUST-1472,Andrew Divan,38,Salaried,89453,184.67,20,1307555.94,73.56414618,961892.36,6,1,0
CUST-1473,Veda Ahuja,23,Small Business,52595,65.37,18,416733.75,78.0990435,325465.07,3,0,0
CUST-1474,Adya Jani,68,Professional,79646,110.96,20,785652.28,71.18271574,559248.63,12,0,0
CUST-1475,Jyoti Dave,33,Farmer,95008,173.22,22,1348690.92,65.93347794,889238.83,6,0,0
CUST-1476,Abeer Gade,63,Daily Wage,109611,94.94,22,739202.84,73.50983315,543386.77,12,1,0
CUST-1477,Rohan Lall,22,Salaried,148857,50.49,22,393115.14,77.25328467,303694.36,12,0,0
CUST-1478,Anay Deol,68,Salaried,99577,39.28,22,305834.08,82.91395508,253579.13,24,3,1
CUST-1479,Balhaar Bera,47,Daily Wage,54245,113.19,24,962115,86.02487311,827658.21,24,0,0
CUST-1480,Frado Jain,28,Salaried,88896,149.69,20,1059880.04,78.55619071,832601.39,24,3,1
CUST-1481,Ranbir Parmer,63,Small Business,66430,149.77,20,1060446.48,70.8913608,751764.94,3,0,0
CUST-1482,Nisha Sha,50,Farmer,25831,199.61,22,1554163.46,77.20251143,1199853.22,12,2,1
CUST-1483,Yatin Barad,54,Daily Wage,86107,155.96,18,994245,68.96243626,685655.57,12,1,0
CUST-1484,Umang Shanker,30,Farmer,35891,185.59,18,1183136.25,89.61179377,1060229.62,3,2,1
CUST-1485,Chameli Dixit,26,Daily Wage,24381,190.06,18,1211632.5,80.69941925,977780.39,6,3,1
CUST-1486,Aahana Rastogi,43,Small Business,49195,183.39,20,1298492.9,77.0056465,999912.85,12,3,1
CUST-1487,Aahana Kohli,26,Professional,24247,45.7,20,323578.85,75.30692049,243677.27,6,3,1
CUST-1488,Faqid Char,21,Small Business,136514,87.83,22,683844.38,62.70164301,428781.66,9,1,0
CUST-1489,Devansh Lala,45,Professional,96112,180.6,20,1278738.3,70.94762407,907234.44,24,3,1
